,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,accessed_cityname
0,682178218099654656,682178218099654656,1451478936000.0,2015-12-30 07:35:36,-0400,"{'type': 'Point', 'coordinates': [13.5100899, 7.0998433]}",@Maria_ctrs gros bisou sur tes lèvres Douce beauté !!! 😁😁😁,fr,[],[],4251675689,4251675689,abdoura08361356,Abdourahamane Moussa,3,07,https://twitter.com/abdoura08361356/status/682178218099654656,[],[],0,,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
1,681085989150920704,681085989150920704,1451218528000.0,2015-12-27 07:15:28,-0400,"{'type': 'Point', 'coordinates': [13.4855346, 7.1228932]}","Rejoins-moi sur Viber, une appli gratuite formidable pour passer des appels et des messages !  https://t.co/BdPcb8z1ux",fr,[],[],4615556001,4615556001,lbakservice,Laouali Abdoul Kader,7,07,https://twitter.com/lbakservice/status/681085989150920704,['http://www.viber.com/dl'],[],0,,False,2,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
2,677950812438532096,677950812438532096,1450471044000.0,2015-12-18 15:37:24,-0400,"{'type': 'Point', 'coordinates': [13.477385, 7.1165783]}",Slt bébé,fr,[],[],4286985521,4286985521,3022017e9e5c4a5,Ibrrahim Mati,5,15,https://twitter.com/3022017e9e5c4a5/status/677950812438532096,[],[],0,,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
3,677151246835298304,677151246835298304,1450280412000.0,2015-12-16 10:40:12,-0400,"{'type': 'Point', 'coordinates': [13.8031197, 8.989048]}", https://t.co/zpkkgnyP1O,und,[],[],2994354873,2994354873,alkawariyi,Ali Suzuki,3,10,https://twitter.com/alkawariyi/status/677151246835298304,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/677150888134377477/pu/img/N_ZJMCWIrg16GF2V.jpg,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
4,676395381006180352,676395381006180352,1450100200000.0,2015-12-14 08:36:40,-0400,"{'type': 'Point', 'coordinates': [13.8031197, 8.989048]}", https://t.co/FXtKnCfs88,und,[],[],2994354873,2994354873,alkawariyi,Ali Suzuki,1,08,https://twitter.com/alkawariyi/status/676395381006180352,[],['https://pbs.twimg.com/media/CWMKAi_WUAAbSuy.jpg'],1,https://pbs.twimg.com/media/CWMKAi_WUAAbSuy.jpg,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
5,675750308925034496,675744644857266176,1449946403000.0,2015-12-12 13:53:23,-0400,"{'type': 'Point', 'coordinates': [13.5104183, 7.1009866]}",@ineslixx tu es vraiment magnifique !!! 😁😁😁,fr,[],[],4251675689,4251675689,abdoura08361356,Abdourahamane Moussa,6,13,https://twitter.com/abdoura08361356/status/675750308925034496,[],[],0,,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
6,675571592622161920,675571592622161920,1449903793000.0,2015-12-12 02:03:13,-0400,"{'type': 'Point', 'coordinates': [13.4774916, 7.1165416]}",@pdbraide slt mon  https://t.co/OZ6IbMoZol,ht,[],[],4286985521,4286985521,3022017e9e5c4a5,Ibrrahim Mati,6,02,https://twitter.com/3022017e9e5c4a5/status/675571592622161920,[],['https://pbs.twimg.com/media/CWAcvqeUwAAF5VK.jpg'],1,https://pbs.twimg.com/media/CWAcvqeUwAAF5VK.jpg,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
7,675090596126720001,675090596126720001,1449789115000.0,2015-12-10 18:11:55,-0400,"{'type': 'Point', 'coordinates': [13.4134683, 7.1429183]}", https://t.co/ae5jVIPjp7,und,[],[],4251675689,4251675689,abdoura08361356,Abdourahamane Moussa,4,18,https://twitter.com/abdoura08361356/status/675090596126720001,['https://twitter.com/ineslixx/status/668384463836094469/photo/1'],[],0,,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
8,672082796861628416,672082796861628416,1449072000000.0,2015-12-02 11:00:00,-0400,"{'type': 'Point', 'coordinates': [13.52868, 7.950092]}",5454c74305179201aec0b86414ea64082074a90e6e88050fcd519ed2fff63ec69d0d2578c494b161d7e85ba1764b15815c0149df70fef83fb82cb6fc7d1ef66c,tl,[],[],429803867,429803867,MarsBots,MarsBots,3,11,https://twitter.com/MarsBots/status/672082796861628416,[],[],0,,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
9,671386070358052864,671386070358052864,1448905887000.0,2015-11-30 12:51:27,-0400,"{'type': 'Point', 'coordinates': [13.5103883, 7.1008733]}", https://t.co/Kgp7pqbqHh,und,[],[],4251675689,4251675689,abdoura08361356,Abdourahamane Moussa,1,12,https://twitter.com/abdoura08361356/status/671386070358052864,[],['https://pbs.twimg.com/media/CVE-Ee1W4AAX2yW.jpg'],1,https://pbs.twimg.com/media/CVE-Ee1W4AAX2yW.jpg,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
