,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,accessed_cityname
0,946843020393156608,946843020393156608,1514579942000.0,2017-12-29 15:39:02,-0400,"{'type': 'Point', 'coordinates': [13.4917, 7.09639]}","That's friend who makes u feel like a child real_kumurci @ Maradi, Niger  https://t.co/8ua01wwv1B",en,[],[],113176313,113176313,alinuhu,ali nuhu,5,15,https://twitter.com/alinuhu/status/946843020393156608,['https://www.instagram.com/p/BdTMNdRhWj6/'],[],0,,False,44,3,6,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
1,946082816483315717,946082816483315717,1514398695000.0,2017-12-27 13:18:15,-0400,"{'type': 'Point', 'coordinates': [13.8053, 8.9883]}",#hausa #zinder #niger #africa #afrique #ospitiinafrica  https://t.co/WNQkKCOddo #travel…  https://t.co/u2ZUX93QT2,und,"['hausa', 'zinder', 'niger', 'africa', 'afrique', 'ospitiinafrica', 'travel']",[],1415992280,1415992280,Ospiti_inAfrica,Ospiti In Africa,3,13,https://twitter.com/Ospiti_inAfrica/status/946082816483315717,"['http://www.ospitiinafrica.com', 'https://www.instagram.com/p/BdNyg8vlw8a/']",[],0,,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
2,943627537929863168,943627537929863168,1513813311000.0,2017-12-20 18:41:51,-0400,"{'type': 'Point', 'coordinates': [13.8053, 8.9883]}",FlashBack @ Damagaram - Zinder  https://t.co/HbuLUugYq6,en,[],[],1720757083,1720757083,Dan_Alunbu,عباب عليُّ موسى مُحَمد عمرو أبوبكر,3,18,https://twitter.com/Dan_Alunbu/status/943627537929863168,['https://www.instagram.com/p/Bc8V-kJATCC/'],[],0,,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
3,943613440404459521,943613440404459521,1513809950000.0,2017-12-20 17:45:50,-0400,"{'type': 'Point', 'coordinates': [13.44804876, 7.96755854]}",Só pra acalmar os nervos de um pequeno stress que tive hj pela…  https://t.co/p4LlhZWstI,pt,[],[],51639573,51639573,teixeiraantonio,Antonio Teixeira,3,17,https://twitter.com/teixeiraantonio/status/943613440404459521,['https://www.instagram.com/p/Bc8PkiGHkUDcgnSdklQV6c_QBpx4Bli_iBDMGE0/'],[],0,,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
4,943294238883827712,943294238883827712,1513733846000.0,2017-12-19 20:37:26,-0400,"{'type': 'Point', 'coordinates': [13.8053, 8.9883]}",Just posted a photo @ Damagaram - Zinder  https://t.co/Upg99AwLo6,en,[],[],1720757083,1720757083,Dan_Alunbu,عباب عليُّ موسى مُحَمد عمرو أبوبكر,2,20,https://twitter.com/Dan_Alunbu/status/943294238883827712,['https://www.instagram.com/p/Bc5-adqg--2/'],[],0,,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
5,941219492033646592,941219492033646592,1513239188000.0,2017-12-14 03:13:08,-0400,"{'type': 'Point', 'coordinates': [13.50249958, 7.12674999]}","Maradi Airport, Niger - Mitiaro Island Airport, Cook Islands MFQ-MOI Weather (Fri): partly-cloudy-day/26°C",en,[],[],808745240089808896,808745240089808896,same_weather,Same Weather,4,03,https://twitter.com/same_weather/status/941219492033646592,[],[],0,,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
6,940414305186603009,940414305186603009,1513047217000.0,2017-12-11 21:53:37,-0400,"{'type': 'Point', 'coordinates': [13.3, 7.91667]}","Beberapa hal tetap tidak terjadi walau sudah diupayakan. Itu saat Tuhan ingin kita tahu, pada…  https://t.co/bx8p5kUzrQ",in,[],[],1524443648,1524443648,prismadw_,prsm,1,21,https://twitter.com/prismadw_/status/940414305186603009,['https://www.instagram.com/p/BclgxKdBfg9/'],[],0,,False,1,0,1,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
7,938485111938539522,938485111938539522,1512587261000.0,2017-12-06 14:07:41,-0400,"{'type': 'Point', 'coordinates': [13.8053, 8.9883]}",Just posted a photo @ Damagaram - Zinder  https://t.co/faChT9BOnp,en,[],[],1720757083,1720757083,Dan_Alunbu,عباب عليُّ موسى مُحَمد عمرو أبوبكر,3,14,https://twitter.com/Dan_Alunbu/status/938485111938539522,['https://www.instagram.com/p/BcXzbZxAWqG/'],[],0,,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
8,936955941152612353,936955941152612353,1512222678000.0,2017-12-02 08:51:18,-0400,"{'type': 'Point', 'coordinates': [13.8053, 8.9883]}",Je fus témoin de ce jour mémorable pour les populations de #Zinder  bénéficiaires du marché le…  https://t.co/LxxQB7ylPN,fr,['zinder'],[],237667831,237667831,ahameyed,Moctar M.Ahameyed,6,08,https://twitter.com/ahameyed/status/936955941152612353,['https://www.instagram.com/p/BcM8Fm5ANOH/'],[],0,,False,7,0,2,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
9,932733342998396928,932733342998396928,1511215932000.0,2017-11-20 17:12:12,-0400,"{'type': 'Point', 'coordinates': [13.49210489, 7.12560404]}","The Greatest Gift of Life is friendship, nd i hv received it.                         ~ Ali…  https://t.co/8YxuYgsT8v",en,[],[],1394899970,1394899970,Nazifibako,K_fizeey,1,17,https://twitter.com/Nazifibako/status/932733342998396928,['https://www.instagram.com/p/Bbu73gwlZG7/'],[],0,,False,2,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
10,923593485306998791,923593485306998791,1509036821000.0,2017-10-26 12:53:41,-0400,"{'type': 'Point', 'coordinates': [13.5, 7.1]}",🇬🇧 I want to empower women in my country (NIGER) ____________________________________ 🇫🇷 J’ai…  https://t.co/9uwmHMNriK,en,[],[],728632373672300544,728632373672300544,trainandtravel_,Train & Travel,4,12,https://twitter.com/trainandtravel_/status/923593485306998791,['https://www.instagram.com/p/Bat_i74lyvo/'],[],0,,False,5,1,1,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
11,921153731382726656,921153731382726656,1508455138000.0,2017-10-19 19:18:58,-0400,"{'type': 'Point', 'coordinates': [13.49210489, 7.12560404]}",Cvon!  Say so dudes @ Maryam Abacha American University  https://t.co/GCpiXP9SYl,en,[],[],712729454,712729454,INakawuri,Ibraheem Nakawari,4,19,https://twitter.com/INakawuri/status/921153731382726656,['https://www.instagram.com/p/Bacp-H8jYAW/'],[],0,,False,2,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
12,920582413478117377,920582413478117377,1508318925000.0,2017-10-18 05:28:45,-0400,"{'type': 'Point', 'coordinates': [13.49210489, 7.12560404]}","Common jare, na work we dey do here...  #gentleboys #teamchillboys #creativecrew #huzlers…  https://t.co/xcRnkY5dzQ",en,"['gentleboys', 'teamchillboys', 'creativecrew', 'huzlers']",[],1394899970,1394899970,Nazifibako,K_fizeey,3,05,https://twitter.com/Nazifibako/status/920582413478117377,['https://www.instagram.com/p/BaYmQP_l0rM/'],[],0,,False,1,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
